shape_id,shape_pt_lat,shape_dist_traveled,shape_pt_lon,shape_pt_sequence
33,40.464867,,17.732993,12
33,40.464867,,17.732993,13
33,40.463855,,17.735055,14
33,40.463855,,17.735055,15
33,40.457553,,17.735945,16
33,40.457553,,17.735945,17
33,40.457259,,17.736043,18
33,40.457259,,17.736043,19
33,40.447494,,17.735512,20
33,40.447494,,17.735512,21
33,40.443337,,17.735364,22
33,40.443337,,17.735364,23
33,40.439414,,17.735064,24
33,40.439414,,17.735064,25
33,40.43586,,17.735327,26
33,40.43586,,17.735327,27
33,40.432325,,17.735729,28
33,40.432325,,17.735729,29
33,40.42677,,17.737575,30
33,40.42677,,17.737575,31
33,40.418012,,17.833587,32
33,40.418012,,17.833587,33
33,40.417831,,17.831224,34
33,40.417831,,17.831224,35
33,40.419001,,17.842584,36
33,40.419001,,17.842584,37
33,40.421176,,17.84804,38
33,40.421176,,17.84804,39
33,40.445534,,17.917154,40
33,40.445534,,17.917154,41
33,40.445991,,17.924167,42
33,40.445991,,17.924167,43
33,40.447839,,17.923098,44
33,40.447839,,17.923098,45
33,40.45013,,17.927359,46
33,40.45013,,17.927359,47
33,40.451815,,17.930357,48
33,40.451815,,17.930357,49
33,40.469545,,17.960729,50
33,40.469545,,17.960729,51
33,40.473036,,17.960017,52
33,40.473036,,17.960017,53
33,40.475531,,17.962165,54
33,40.475531,,17.962165,55
33,40.545446,,17.951615,56
33,40.545446,,17.951615,57
33,40.628869,,17.948114,58
33,40.628869,,17.948114,59
33,40.631723,,17.951648,60
33,40.631723,,17.951648,61
33,40.63726,,17.95465,62
33,40.63726,,17.95465,63
33,40.63884,,17.9548,64
33,40.63884,,17.9548,65
33,40.632394,,17.954966,66
33,40.632394,,17.954966,67
33,40.63063,,17.96518,68
33,40.63063,,17.96518,69
33,40.63453,,17.97124,70
33,40.63453,,17.97124,71
33,40.63665,,17.97455,72
33,40.63665,,17.97455,73
33,40.64413,,17.98865,74
33,40.64413,,17.98865,75
33,40.64365,,17.99088,76
33,40.64365,,17.99088,77
33,40.64272,,17.9858,78
33,40.64272,,17.9858,79
33,40.64439,,17.98901,80
33,40.64439,,17.98901,81
33,40.63954,,17.97882,82
33,40.63954,,17.97882,83
33,40.63391,,17.97786,84
33,40.63391,,17.97786,85
33,40.62873,,17.98046,86
33,40.62873,,17.98046,87
33,40.62469,,17.99002,88
34,40.584555,,17.475805,1
34,40.581373,,17.475846,2
34,40.581373,,17.475846,3
34,40.572288,,17.479205,4
34,40.572288,,17.479205,5
34,40.560737,,17.490423,6
34,40.560737,,17.490423,7
34,40.558332,,17.500936,8
34,40.558332,,17.500936,9
34,40.53404,,17.578418,10
34,40.53404,,17.578418,11
34,40.532841,,17.578102,12
34,40.532841,,17.578102,13
34,40.529336,,17.577944,14
34,40.529336,,17.577944,15
34,40.52828,,17.578239,16
34,40.52828,,17.578239,17
34,40.528278,,17.578634,18
34,40.528278,,17.578634,19
34,40.52828,,17.578239,20
34,40.52828,,17.578239,21
34,40.524086,,17.592695,22
34,40.524086,,17.592695,23
34,40.499787,,17.638696,24
34,40.499787,,17.638696,25
34,40.498122,,17.639733,26
34,40.498122,,17.639733,27
34,40.496301,,17.641332,28
34,40.496301,,17.641332,29
34,40.496917,,17.645127,30
34,40.496917,,17.645127,31
34,40.50037,,17.644011,32
34,40.50037,,17.644011,33
34,40.50249,,17.646094,34
34,40.50249,,17.646094,35
34,40.504565,,17.649691,36
34,40.504565,,17.649691,37
34,40.50887,,17.658233,38
34,40.50887,,17.658233,39
34,40.550163,,17.714294,40
34,40.550163,,17.714294,41
34,40.54992,,17.713064,42
34,40.54992,,17.713064,43
34,40.548625,,17.713962,44
34,40.548625,,17.713962,45
34,40.547569,,17.718614,46
34,40.547569,,17.718614,47
34,40.54825,,17.721614,48
34,40.54825,,17.721614,49
34,40.547063,,17.72792,50
34,40.547063,,17.72792,51
34,40.54935,,17.731118,52
34,40.54935,,17.731118,53
34,40.552961,,17.729841,54
34,40.552961,,17.729841,55
34,40.559534,,17.795721,56
34,40.559534,,17.795721,57
34,40.5597,,17.797835,58
34,40.5597,,17.797835,59
34,40.5599366,,17.8004483,60
34,40.5599366,,17.8004483,61
34,40.56031,,17.8066,62
34,40.56031,,17.8066,63
34,40.563319,,17.812203,64
34,40.563319,,17.812203,65
34,40.56414,,17.813673,66
34,40.56414,,17.813673,67
34,40.58628,,17.8506066,68
34,40.58628,,17.8506066,69
34,40.623874,,17.927554,70
34,40.623874,,17.927554,71
34,40.625782,,17.93069,72
34,40.625782,,17.93069,73
34,40.627868,,17.935545,74
34,40.627868,,17.935545,75
34,40.629801,,17.938807,76
34,40.629801,,17.938807,77
34,40.631205,,17.945842,78
34,40.631205,,17.945842,79
34,40.628869,,17.948114,80
34,40.628869,,17.948114,81
34,40.631723,,17.951648,82
34,40.631723,,17.951648,83
34,40.63726,,17.95465,84
34,40.63726,,17.95465,85
34,40.63884,,17.9548,86
34,40.63884,,17.9548,87
34,40.632394,,17.954966,88
34,40.632394,,17.954966,89
34,40.63063,,17.96518,90
34,40.63063,,17.96518,91
34,40.63453,,17.97124,92
34,40.63453,,17.97124,93
34,40.63665,,17.97455,94
34,40.63665,,17.97455,95
34,40.64413,,17.98865,96
34,40.64413,,17.98865,97
34,40.64365,,17.99088,98
34,40.64365,,17.99088,99
34,40.64272,,17.9858,100
34,40.64272,,17.9858,101
34,40.64439,,17.98901,102
34,40.64439,,17.98901,103
34,40.63954,,17.97882,104
34,40.63954,,17.97882,105
34,40.63391,,17.97786,106
34,40.63391,,17.97786,107
34,40.62873,,17.98046,108
34,40.62873,,17.98046,109
34,40.62469,,17.99002,110
35,40.62469,,17.99002,1
35,40.62897,,17.98052,2
35,40.62897,,17.98052,3
35,40.63412,,17.97788,4
35,40.63412,,17.97788,5
35,40.63822,,17.97695,6
35,40.63822,,17.97695,7
35,40.64413,,17.98865,8
35,40.64413,,17.98865,9
35,40.64365,,17.99088,10
35,40.64365,,17.99088,11
35,40.64272,,17.9858,12
35,40.64272,,17.9858,13
35,40.64439,,17.98901,14
35,40.64439,,17.98901,15
35,40.63954,,17.97882,16
35,40.63954,,17.97882,17
35,40.63474,,17.97136,18
35,40.63474,,17.97136,19
35,40.63016,,17.96422,20
35,40.63016,,17.96422,21
35,40.63726,,17.95465,22
35,40.63726,,17.95465,23
35,40.63884,,17.9548,24
35,40.63884,,17.9548,25
35,40.632069,,17.951717,26
35,40.632069,,17.951717,27
35,40.62907,,17.947887,28
35,40.62907,,17.947887,29
35,40.631497,,17.946127,30
35,40.631497,,17.946127,31
35,40.630027,,17.938728,32
35,40.630027,,17.938728,33
35,40.627718,,17.934619,34
35,40.627718,,17.934619,35
35,40.625496,,17.929891,36
35,40.625496,,17.929891,37
35,40.624,,17.926967,38
35,40.624,,17.926967,39
35,40.58628,,17.8506066,40
35,40.58628,,17.8506066,41
35,40.563339,,17.811944,42
35,40.563339,,17.811944,43
35,40.560588,,17.806711,44
35,40.560588,,17.806711,45
35,40.5599366,,17.8004483,46
35,40.5599366,,17.8004483,47
35,40.5597,,17.797835,48
35,40.5597,,17.797835,49
35,40.559535,,17.795367,50
35,40.559535,,17.795367,51
35,40.552961,,17.729841,52
35,40.552961,,17.729841,53
35,40.54935,,17.731118,54
35,40.54935,,17.731118,55
35,40.547063,,17.72792,56
35,40.547063,,17.72792,57
35,40.54825,,17.721614,58
35,40.54825,,17.721614,59
35,40.547569,,17.718614,60
35,40.547569,,17.718614,61
35,40.548625,,17.713962,62
35,40.548625,,17.713962,63
35,40.549324,,17.711446,64
35,40.549324,,17.711446,65
35,40.550302,,17.714113,66
35,40.550302,,17.714113,67
35,40.508871,,17.658233,68
35,40.508871,,17.658233,69
35,40.504697,,17.649651,70
35,40.504697,,17.649651,71
35,40.502501,,17.645871,72
35,40.502501,,17.645871,73
35,40.500697,,17.643927,74
35,40.500697,,17.643927,75
35,40.499718,,17.639095,76
35,40.499718,,17.639095,77
35,40.498122,,17.639733,78
35,40.498122,,17.639733,79
35,40.496301,,17.641332,80
35,40.496301,,17.641332,81
35,40.496515,,17.643827,82
35,40.496515,,17.643827,83
35,40.493462,,17.652584,84
35,40.493462,,17.652584,85
35,40.493839,,17.651659,86
35,40.493839,,17.651659,87
35,40.524262,,17.592786,88
35,40.524262,,17.592786,89
35,40.526403,,17.592585,90
35,40.526403,,17.592585,91
35,40.531502,,17.594804,92
35,40.531502,,17.594804,93
35,40.531306,,17.596259,94
35,40.531306,,17.596259,95
35,40.532372,,17.591178,96
35,40.532372,,17.591178,97
35,40.532504,,17.5897,98
35,40.532504,,17.5897,99
35,40.53261,,17.587378,100
35,40.53261,,17.587378,101
35,40.533235,,17.583351,102
35,40.533235,,17.583351,103
35,40.623596,,17.931463,104
35,40.623596,,17.931463,105
35,40.558332,,17.500936,106
35,40.558332,,17.500936,107
35,40.560737,,17.490423,108
35,40.560737,,17.490423,109
35,40.576796,,17.475254,110
35,40.576796,,17.475254,111
35,40.581373,,17.475846,112
35,40.581373,,17.475846,113
35,40.584555,,17.475805,114
36,40.65317,,17.700814,1
36,40.652979,,17.701112,2
36,40.652979,,17.701112,3
36,40.65449,,17.703171,4
36,40.65449,,17.703171,5
36,40.65352,,17.707771,6
36,40.65352,,17.707771,7
36,40.655339,,17.709611,8
36,40.655339,,17.709611,9
36,40.656658,,17.712757,10
36,40.656658,,17.712757,11
36,40.657598,,17.718286,12
36,40.657598,,17.718286,13
36,40.657129,,17.725854,14
36,40.657129,,17.725854,15
36,40.656596,,17.734567,16
36,40.656596,,17.734567,17
36,40.6562,,17.740701,18
36,40.6562,,17.740701,19
36,40.655936,,17.746082,20
36,40.655936,,17.746082,21
36,40.656195,,17.740703,22
36,40.656195,,17.740703,23
36,40.654811,,17.762488,24
36,40.654811,,17.762488,25
36,40.654363,,17.769312,26
36,40.654363,,17.769312,27
36,40.654016,,17.774402,28
36,40.654016,,17.774402,29
36,40.65285,,17.792764,30
36,40.65285,,17.792764,31
36,4.0651943E7,,17.818056,32
36,4.0651943E7,,17.818056,33
36,40.649621,,17.844438,34
36,40.649621,,17.844438,35
36,40.648861,,17.855056,36
36,40.648861,,17.855056,37
36,40.647971,,17.866803,38
36,40.647971,,17.866803,39
36,40.64811,,17.86716,40
36,40.64811,,17.86716,41
36,40.646243,,17.89632,42
36,40.646243,,17.89632,43
36,40.640485,,17.925515,44
36,40.640485,,17.925515,45
36,40.644338,,17.923966,46
36,40.644338,,17.923966,47
36,40.644496,,17.92518,48
36,40.644496,,17.92518,49
36,40.644477,,17.931516,50
36,40.644477,,17.931516,51
36,40.641376,,17.928527,52
36,40.641376,,17.928527,53
36,40.638747,,17.927231,54
36,40.638747,,17.927231,55
36,40.637691,,17.932004,56
36,40.637691,,17.932004,57
36,40.637183,,17.938453,58
36,40.637183,,17.938453,59
36,40.634146,,17.940316,60
36,40.634146,,17.940316,61
36,40.63144,,17.943295,62
36,40.63144,,17.943295,63
36,40.630027,,17.938728,64
36,40.630027,,17.938728,65
36,40.627718,,17.934619,66
36,40.627718,,17.934619,67
36,40.625496,,17.929891,68
36,40.625496,,17.929891,69
36,40.625808,,17.928514,70
36,40.625808,,17.928514,71
36,40.627457,,17.9252,72
36,40.627457,,17.9252,73
36,40.627337,,17.922081,74
36,40.627337,,17.922081,75
36,40.625576,,17.918698,76
36,40.625576,,17.918698,77
36,40.625475,,17.916341,78
36,40.625475,,17.916341,79
36,40.563918,,17.813182,80
36,40.563918,,17.813182,81
36,40.562422,,17.810637,82
36,40.562422,,17.810637,83
36,40.560588,,17.806711,84
36,40.560588,,17.806711,85
36,40.5599366,,17.8004483,86
36,40.5599366,,17.8004483,87
36,40.5597,,17.797835,88
36,40.5597,,17.797835,89
36,40.559535,,17.795367,90
36,40.559535,,17.795367,91
36,40.552961,,17.729841,92
36,40.552961,,17.729841,93
36,40.54935,,17.731118,94
36,40.54935,,17.731118,95
36,40.547063,,17.72792,96
36,40.547063,,17.72792,97
36,40.54825,,17.721614,98
36,40.54825,,17.721614,99
36,40.547569,,17.718614,100
36,40.547569,,17.718614,101
36,40.548625,,17.713962,102
36,40.548625,,17.713962,103
36,40.550115,,17.713365,104
36,40.550115,,17.713365,105
36,40.529121,,17.606107,106
36,40.529121,,17.606107,107
36,40.526403,,17.592585,108
36,40.526403,,17.592585,109
36,40.525924,,17.588454,110
36,40.525924,,17.588454,111
36,40.527604,,17.581584,112
36,40.527604,,17.581584,113
36,40.528278,,17.578634,114
36,40.528278,,17.578634,115
36,40.494559,,17.226194,116
36,40.494559,,17.226194,117
36,40.500371,,17.20143,118
36,40.500371,,17.20143,119
36,40.500371,,17.20143,120
36,40.500371,,17.20143,121
36,40.523222,,17.196897,122
36,40.523222,,17.196897,123
36,40.521896,,17.214281,124
36,40.521896,,17.214281,125
36,40.513199,,17.221204,126
36,40.513199,,17.221204,127
36,40.503979,,17.198119,128
36,40.503979,,17.198119,129
36,40.511547,,17.22153,130
36,40.511547,,17.22153,131
36,40.494559,,17.226194,132
36,40.494559,,17.226194,133
36,40.481171,,17.224044,134
37,40.741303,,17.432376,1
37,40.744841,,17.425133,2
37,40.744841,,17.425133,3
37,40.752284,,17.425277,4
37,40.752284,,17.425277,5
37,40.757583,,17.423921,6
37,40.757583,,17.423921,7
37,17.422968,,40.76264,8
37,17.422968,,40.76264,9
37,40.768919,,17.419469,10
37,40.768919,,17.419469,11
37,40.772093,,17.446208,12
37,40.772093,,17.446208,13
37,40.788353,,17.451212,14
37,40.788353,,17.451212,15
37,40.796165,,17.446058,16
37,40.796165,,17.446058,17
37,40.811867,,17.41493,18
37,40.811867,,17.41493,19
37,40.813121,,17.412273,20
37,40.813121,,17.412273,21
37,40.815323,,17.407382,22
37,40.815323,,17.407382,23
37,40.833768,,17.366146,24
37,40.833768,,17.366146,25
37,40.835916,,17.362734,26
37,40.835916,,17.362734,27
37,40.839894,,17.376655,28
37,40.839894,,17.376655,29
37,40.842862,,17.375832,30
37,40.842862,,17.375832,31
37,40.851967,,17.385913,32
38,40.64545,,17.936128,1
38,40.645034,,17.933449,2
38,40.645034,,17.933449,3
38,40.64469,,17.931112,4
38,40.64469,,17.931112,5
38,40.644592,,17.926943,6
38,40.644592,,17.926943,7
38,40.644401,,17.925514,8
38,40.644401,,17.925514,9
38,40.644506,,17.922866,10
38,40.644506,,17.922866,11
38,40.638747,,17.927231,12
38,40.638747,,17.927231,13
38,40.637691,,17.932004,14
38,40.637691,,17.932004,15
38,40.637183,,17.938453,16
38,40.637183,,17.938453,17
38,40.634146,,17.940316,18
38,40.634146,,17.940316,19
38,40.63144,,17.943295,20
38,40.63144,,17.943295,21
38,40.630027,,17.938728,22
38,40.630027,,17.938728,23
38,40.627718,,17.934619,24
38,40.627718,,17.934619,25
38,40.626827,,17.932671,26
38,40.626827,,17.932671,27
38,40.625496,,17.929891,28
38,40.625496,,17.929891,29
38,40.625808,,17.928514,30
38,40.625808,,17.928514,31
38,40.627121,,17.927595,32
38,40.627121,,17.927595,33
38,40.62862,,17.926463,34
38,40.62862,,17.926463,35
38,40.628743,,17.924341,36
38,40.628743,,17.924341,37
38,40.627337,,17.922081,38
38,40.627337,,17.922081,39
38,40.625576,,17.918698,40
38,40.625576,,17.918698,41
38,40.625475,,17.916341,42
38,40.625475,,17.916341,43
38,40.58628,,17.8506066,44
38,40.58628,,17.8506066,45
38,40.57984,,17.839045,46
38,40.57984,,17.839045,47
38,40.563918,,17.813182,48
38,40.563918,,17.813182,49
38,40.562422,,17.810637,50
38,40.562422,,17.810637,51
38,40.56031,,17.8066,52
38,40.56031,,17.8066,53
38,40.5585033,,17.807965,54
38,40.5585033,,17.807965,55
38,40.557099,,17.809868,56
38,40.557099,,17.809868,57
38,40.555201,,17.811089,58
38,40.555201,,17.811089,59
38,40.552572,,17.813873,60
38,40.552572,,17.813873,61
38,40.551704,,17.814561,62
38,40.551704,,17.814561,63
38,40.422815,,17.840921,64
38,40.422815,,17.840921,65
38,40.418338,,17.838255,66
38,40.418338,,17.838255,67
38,40.418112,,17.832524,68
39,40.480546,,18.05522,1
39,40.480532,,18.052045,2
39,40.480532,,18.052045,3
39,40.482296,,18.050314,4
39,40.482296,,18.050314,5
39,40.484364,,18.048129,6
39,40.484364,,18.048129,7
39,40.486632,,18.048357,8
39,40.486632,,18.048357,9
39,40.489363,,18.000358,10
39,40.489363,,18.000358,11
39,40.477458,,17.97803,12
39,40.477458,,17.97803,13
39,40.474412,,17.969536,14
39,40.474412,,17.969536,15
39,40.475755,,17.965493,16
39,40.475755,,17.965493,17
39,40.475518,,17.962172,18
39,40.475518,,17.962172,19
39,40.469545,,17.960729,20
39,40.469545,,17.960729,21
39,40.448829,,17.925105,22
39,40.448829,,17.925105,23
39,40.445579,,17.916973,24
39,40.445579,,17.916973,25
39,40.421028,,17.848053,26
39,40.421028,,17.848053,27
39,40.418338,,17.838255,28
39,40.418338,,17.838255,29
39,40.418112,,17.832524,30
39,40.418112,,17.832524,31
39,40.432279,,17.735931,32
39,40.432279,,17.735931,33
39,40.436067,,17.734592,34
39,40.436067,,17.734592,35
39,40.436328,,17.734272,36
39,40.436328,,17.734272,37
39,40.440915,,17.734917,38
39,40.440915,,17.734917,39
39,40.447494,,17.735512,40
39,40.447494,,17.735512,41
39,40.460883,,17.736174,42
39,40.460883,,17.736174,43
39,40.463855,,17.735055,44
39,40.463855,,17.735055,45
39,40.468151,,17.722981,46
39,40.468151,,17.722981,47
39,40.493576,,17.652781,48
39,40.493576,,17.652781,49
39,40.500983,,17.635397,50
39,40.500983,,17.635397,51
39,40.524262,,17.592786,52
39,40.524262,,17.592786,53
39,40.525924,,17.588454,54
39,40.525924,,17.588454,55
39,40.527604,,17.581584,56
39,40.527604,,17.581584,57
39,40.528278,,17.578634,58
39,40.528278,,17.578634,59
39,40.494559,,17.226194,60
39,40.494559,,17.226194,61
39,40.500371,,17.20143,62
39,40.500371,,17.20143,63
39,40.523222,,17.196897,64
39,40.523222,,17.196897,65
39,40.521896,,17.214281,66
39,40.521896,,17.214281,67
39,40.513199,,17.221204,68
39,40.513199,,17.221204,69
39,40.503979,,17.198119,70
39,40.503979,,17.198119,71
39,40.511547,,17.22153,72
39,40.511547,,17.22153,73
39,40.494559,,17.226194,74
39,40.494559,,17.226194,75
39,40.506037,,17.228255,76
39,40.506037,,17.228255,77
39,40.481171,,17.224044,78
40,40.625475,,17.916341,1
40,40.627456,,17.922276,2
40,40.627456,,17.922276,3
40,40.627158,,17.924193,4
40,40.627158,,17.924193,5
40,40.62577,,17.924339,6
40,40.62577,,17.924339,7
40,40.626012,,17.929007,8
40,40.626012,,17.929007,9
40,40.625782,,17.93069,10
40,40.625782,,17.93069,11
40,40.627868,,17.935545,12
40,40.627868,,17.935545,13
40,40.629801,,17.938807,14
40,40.629801,,17.938807,15
40,40.6331,,17.941687,16
40,40.6331,,17.941687,17
40,40.635698,,17.940756,18
40,40.635698,,17.940756,19
40,40.636435,,17.939353,20
40,40.636435,,17.939353,21
40,40.637439,,17.93155,22
40,40.637439,,17.93155,23
40,40.638669,,17.927463,24
40,40.638669,,17.927463,25
40,40.645053,,17.937773,26
40,40.645053,,17.937773,27
40,40.645509,,17.936944,28
40,40.645509,,17.936944,29
40,40.64469,,17.931112,30
40,40.64469,,17.931112,31
40,40.644592,,17.926943,32
40,40.644592,,17.926943,33
40,40.644401,,17.925514,34
40,40.644401,,17.925514,35
40,40.640485,,17.925515,36
40,40.640485,,17.925515,37
40,40.645801,,17.902635,38
40,40.645801,,17.902635,39
40,40.64813,,17.86664,40
40,40.64813,,17.86664,41
40,40.648019,,17.869104,42
40,40.648019,,17.869104,43
40,40.664524,,17.74019,44
40,40.664524,,17.74019,45
40,40.649588,,17.844555,46
40,40.649588,,17.844555,47
40,4.0651943E7,,17.818056,48
40,4.0651943E7,,17.818056,49
40,40.653025,,17.791481,50
40,40.653025,,17.791481,51
40,40.654088,,17.774948,52
40,40.654088,,17.774948,53
40,40.654511,,17.76848,54
40,40.654511,,17.76848,55
40,40.654811,,17.76372,56
40,40.654811,,17.76372,57
40,40.656304,,17.740597,58
40,40.656304,,17.740597,59
40,40.656606,,17.734581,60
40,40.656606,,17.734581,61
40,40.656347,,17.739653,62
40,40.656347,,17.739653,63
40,40.65668,,17.734629,64
40,40.65668,,17.734629,65
40,40.657164,,17.726869,66
40,40.657164,,17.726869,67
40,40.657656,,17.71885,68
40,40.657656,,17.71885,69
40,40.658018,,17.711383,70
40,40.658018,,17.711383,71
40,40.65994,,17.704909,72
40,40.65994,,17.704909,73
40,40.664322,,17.700342,74
40,40.664322,,17.700342,75
40,40.68222,,17.682501,76
40,40.68222,,17.682501,77
40,40.67889,,17.685556,78
40,40.67889,,17.685556,79
40,40.681515,,17.683117,80
40,40.681515,,17.683117,81
40,40.701111,,17.663055,82
40,40.701111,,17.663055,83
40,40.702499,,17.661388,84
40,40.702499,,17.661388,85
40,40.704723,,17.654444,86
40,40.704723,,17.654444,87
40,40.716466,,17.61902,88
40,40.716466,,17.61902,89
40,40.719127,,17.611012,90
40,40.719127,,17.611012,91
40,40.714291,,17.625193,92
40,40.714291,,17.625193,93
40,40.717137,,17.617019,94
40,40.717137,,17.617019,95
40,40.722256,,17.601497,96
40,40.722256,,17.601497,97
40,40.722133,,17.601756,98
40,40.722133,,17.601756,99
40,40.722998,,17.599458,100
40,40.722998,,17.599458,101
40,40.72416,,17.595684,102
40,40.72416,,17.595684,103
40,40.724933,,17.587392,104
40,40.724933,,17.587392,105
40,40.725555,,17.582221,106
40,40.725555,,17.582221,107
40,40.726943,,17.57728,108
40,40.726943,,17.57728,109
40,40.728054,,17.573333,110
40,40.728054,,17.573333,111
40,40.728117,,17.568863,112
40,40.728117,,17.568863,113
40,40.728242,,17.564305,114
40,40.728242,,17.564305,115
40,40.726848,,17.554352,116
40,40.726848,,17.554352,117
40,40.724802,,17.543778,118
40,40.724802,,17.543778,119
40,40.724958,,17.52801,120
40,40.724958,,17.52801,121
40,40.724985,,17.537328,122
40,40.724985,,17.537328,123
40,40.726914,,17.515694,124
40,40.726914,,17.515694,125
40,40.726525,,17.499733,126
40,40.726525,,17.499733,127
40,40.730752,,17.490451,128
40,40.730752,,17.490451,129
40,40.737517,,17.473745,130
40,40.737517,,17.473745,131
40,17.471068,,40.738212,132
40,17.471068,,40.738212,133
40,40.726404,,17.501536,134
40,40.726404,,17.501536,135
40,40.733319,,17.484731,136
40,40.733319,,17.484731,137
40,40.741527,,17.434396,138
40,40.741527,,17.434396,139
40,40.741303,,17.432376,140
40,40.741303,,17.432376,141
40,40.744841,,17.425133,142
40,40.744841,,17.425133,143
40,40.745746,,17.430692,144
41,40.62469,,17.99002,1
41,40.62897,,17.98052,2
41,40.62897,,17.98052,3
41,40.63412,,17.97788,4
41,40.63412,,17.97788,5
41,40.63822,,17.97695,6
41,40.63822,,17.97695,7
41,40.63965,,17.97902,8
41,40.63965,,17.97902,9
41,40.63474,,17.97136,10
41,40.63474,,17.97136,11
41,40.63016,,17.96422,12
41,40.63016,,17.96422,13
41,40.63726,,17.95465,14
41,40.63726,,17.95465,15
41,40.63884,,17.9548,16
41,40.63884,,17.9548,17
41,40.632069,,17.951717,18
41,40.632069,,17.951717,19
41,40.62907,,17.947887,20
41,40.62907,,17.947887,21
41,40.631497,,17.946127,22
41,40.631497,,17.946127,23
41,40.630027,,17.938728,24
41,40.630027,,17.938728,25
41,40.627718,,17.934619,26
41,40.627718,,17.934619,27
41,40.625496,,17.929891,28
41,40.625496,,17.929891,29
41,40.624,,17.926967,30
41,40.624,,17.926967,31
41,40.58628,,17.8506066,32
41,40.58628,,17.8506066,33
41,40.563339,,17.811944,34
41,40.563339,,17.811944,35
41,40.560588,,17.806711,36
41,40.560588,,17.806711,37
41,40.5599366,,17.8004483,38
41,40.5599366,,17.8004483,39
41,40.5597,,17.797835,40
41,40.5597,,17.797835,41
41,40.559535,,17.795367,42
41,40.559535,,17.795367,43
41,40.55232,,17.719355,44
41,40.55232,,17.719355,45
41,40.553066,,17.724452,46
41,40.553066,,17.724452,47
41,40.551142,,17.725404,48
41,40.551142,,17.725404,49
41,40.55168,,17.717587,50
41,40.55168,,17.717587,51
41,40.550115,,17.713365,52
41,40.550115,,17.713365,53
41,40.549928,,17.713552,54
41,40.549928,,17.713552,55
41,40.550302,,17.714113,56
41,40.550302,,17.714113,57
41,40.508871,,17.658233,58
41,40.508871,,17.658233,59
41,40.504697,,17.649651,60
41,40.504697,,17.649651,61
41,40.502501,,17.645871,62
41,40.502501,,17.645871,63
41,40.500697,,17.643927,64
41,40.500697,,17.643927,65
41,40.499718,,17.639095,66
41,40.499718,,17.639095,67
41,40.498122,,17.639733,68
41,40.498122,,17.639733,69
41,40.496301,,17.641332,70
41,40.496301,,17.641332,71
41,40.496515,,17.643827,72
41,40.496515,,17.643827,73
41,40.493462,,17.652584,74
41,40.493462,,17.652584,75
41,40.493839,,17.651659,76
41,40.493839,,17.651659,77
41,40.524262,,17.592786,78
41,40.524262,,17.592786,79
41,40.526403,,17.592585,80
41,40.526403,,17.592585,81
41,40.531502,,17.594804,82
41,40.531502,,17.594804,83
41,40.531306,,17.596259,84
41,40.531306,,17.596259,85
41,40.526403,,17.592585,86
41,40.526403,,17.592585,87
41,40.52707,,17.588301,88
41,40.52707,,17.588301,89
41,40.5295,,17.586497,90
41,40.5295,,17.586497,91
41,40.532347,,17.586977,92
41,40.532347,,17.586977,93
41,40.533235,,17.583351,94
41,40.533235,,17.583351,95
41,40.623596,,17.931463,96
42,40.58628,,17.8506066,1
42,40.57984,,17.839045,2
42,40.57984,,17.839045,3
42,40.563918,,17.813182,4
42,40.563918,,17.813182,5
42,40.562422,,17.810637,6
42,40.562422,,17.810637,7
42,40.56031,,17.8066,8
42,40.56031,,17.8066,9
42,40.5585033,,17.807965,10
42,40.5585033,,17.807965,11
42,40.557099,,17.809868,12
42,40.557099,,17.809868,13
42,40.555201,,17.811089,14
42,40.555201,,17.811089,15
42,40.552572,,17.813873,16
42,40.552572,,17.813873,17
42,40.551704,,17.814561,18
42,40.551704,,17.814561,19
42,40.422815,,17.840921,20
42,40.422815,,17.840921,21
42,40.418338,,17.838255,22
42,40.418338,,17.838255,23
42,40.418112,,17.832524,24
43,40.62469,,17.99002,1
43,40.62897,,17.98052,2
43,40.62897,,17.98052,3
43,40.63412,,17.97788,4
43,40.63412,,17.97788,5
43,40.63822,,17.97695,6
43,40.63822,,17.97695,7
43,40.64413,,17.98865,8
43,40.64413,,17.98865,9
43,40.64365,,17.99088,10
43,40.64365,,17.99088,11
43,40.64272,,17.9858,12
43,40.64272,,17.9858,13
43,40.64439,,17.98901,14
43,40.64439,,17.98901,15
43,40.63954,,17.97882,16
43,40.63954,,17.97882,17
43,40.63474,,17.97136,18
43,40.63474,,17.97136,19
43,40.63016,,17.96422,20
43,40.63016,,17.96422,21
43,40.63726,,17.95465,22
43,40.63726,,17.95465,23
43,40.63884,,17.9548,24
43,40.63884,,17.9548,25
43,40.632069,,17.951717,26
43,40.632069,,17.951717,27
43,40.62907,,17.947887,28
43,40.62907,,17.947887,29
43,40.49482,,17.990885,30
43,40.49482,,17.990885,31
43,40.477458,,17.97803,32
43,40.477458,,17.97803,33
43,40.474412,,17.969536,34
43,40.474412,,17.969536,35
43,40.475755,,17.965493,36
43,40.475755,,17.965493,37
43,40.475518,,17.962172,38
43,40.475518,,17.962172,39
43,40.473036,,17.960017,40
43,40.473036,,17.960017,41
43,40.469545,,17.960729,42
43,40.469545,,17.960729,43
43,40.449836,,17.926728,44
43,40.449836,,17.926728,45
43,40.448145,,17.923879,46
43,40.448145,,17.923879,47
43,40.445579,,17.916973,48
43,40.445579,,17.916973,49
43,40.421028,,17.848053,50
43,40.421028,,17.848053,51
