trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
"153","06:08:00","06:08:00","70","19","","0","0","","1"
"153","06:09:00","06:09:00","54","20","","0","0","","1"
"153","06:10:00","06:10:00","32","21","","0","0","","1"
"153","06:10:00","06:10:00","49","22","","0","0","","1"
"153","06:10:00","06:10:00","64","23","","0","0","","1"
"233","11:50:00","11:50:00","64","1","","0","0","","1"
"233","11:51:00","11:51:00","26","2","","0","0","","1"
"233","11:52:00","11:52:00","53","3","","0","0","","1"
"233","11:53:00","11:53:00","27","4","","0","0","","1"
"233","11:54:00","11:54:00","65","5","","0","0","","1"
"233","11:55:00","11:55:00","33","6","","0","0","","1"
"233","11:56:00","11:56:00","7","7","","0","0","","1"
"233","11:57:00","11:57:00","71","8","","0","0","","1"
"233","11:59:00","11:59:00","43","9","","0","0","","1"
"233","12:00:00","12:00:00","9","10","","0","0","","1"
"233","12:01:00","12:01:00","28","11","","0","0","","1"
"233","12:02:00","12:02:00","16","12","","0","0","","1"
"233","12:02:00","12:02:00","66","13","","0","0","","1"
"233","12:03:00","12:03:00","45","14","","0","0","","1"
"233","12:04:00","12:04:00","5","15","","0","0","","1"
"233","12:05:00","12:05:00","48","16","","0","0","","1"
"233","12:06:00","12:06:00","56","17","","0","0","","1"
"233","12:07:00","12:07:00","37","18","","0","0","","1"
"233","12:08:00","12:08:00","25","19","","0","0","","1"
"233","12:10:00","12:10:00","6","20","","0","0","","1"
"189","15:05:00","15:05:00","64","1","","0","0","","1"
"189","15:06:00","15:06:00","26","2","","0","0","","1"
"189","15:07:00","15:07:00","53","3","","0","0","","1"
"189","15:08:00","15:08:00","27","4","","0","0","","1"
"189","15:09:00","15:09:00","65","5","","0","0","","1"
"189","15:10:00","15:10:00","33","6","","0","0","","1"
"189","15:11:00","15:11:00","7","7","","0","0","","1"
"189","15:12:00","15:12:00","71","8","","0","0","","1"
"189","15:14:00","15:14:00","43","9","","0","0","","1"
"189","15:15:00","15:15:00","9","10","","0","0","","1"
"189","15:16:00","15:16:00","28","11","","0","0","","1"
"189","15:17:00","15:17:00","16","12","","0","0","","1"
"189","15:17:00","15:17:00","66","13","","0","0","","1"
"189","15:18:00","15:18:00","45","14","","0","0","","1"
"189","15:19:00","15:19:00","5","15","","0","0","","1"
"189","15:20:00","15:20:00","48","16","","0","0","","1"
"189","15:21:00","15:21:00","56","17","","0","0","","1"
"189","15:22:00","15:22:00","37","18","","0","0","","1"
"189","15:23:00","15:23:00","25","19","","0","0","","1"
"189","15:24:00","15:24:00","42","20","","0","0","","1"
"189","15:26:00","15:26:00","58","21","","0","0","","1"
"189","15:28:00","15:28:00","10","22","","0","0","","1"
"189","15:29:00","15:29:00","38","23","","0","0","","1"
"189","15:30:00","15:30:00","12","24","","0","0","","1"
"189","15:31:00","15:31:00","15","25","","0","0","","1"
"189","15:35:00","15:35:00","17","26","","0","0","","1"
"325","05:10:00","05:10:00","64","1","","0","0","","1"
"325","05:11:00","05:11:00","26","2","","0","0","","1"
"325","05:12:00","05:12:00","53","3","","0","0","","1"
"325","05:13:00","05:13:00","27","4","","0","0","","1"
"325","05:14:00","05:14:00","65","5","","0","0","","1"
"325","05:15:00","05:15:00","33","6","","0","0","","1"
"325","05:16:00","05:16:00","7","7","","0","0","","1"
"325","05:17:00","05:17:00","71","8","","0","0","","1"
"325","05:19:00","05:19:00","43","9","","0","0","","1"
"325","05:20:00","05:20:00","9","10","","0","0","","1"
"325","05:21:00","05:21:00","28","11","","0","0","","1"
"325","05:22:00","05:22:00","16","12","","0","0","","1"
"325","05:22:00","05:22:00","66","13","","0","0","","1"
"325","05:23:00","05:23:00","45","14","","0","0","","1"
"325","05:24:00","05:24:00","5","15","","0","0","","1"
"325","05:25:00","05:25:00","48","16","","0","0","","1"
"325","05:26:00","05:26:00","56","17","","0","0","","1"
"325","05:27:00","05:27:00","37","18","","0","0","","1"
"325","05:28:00","05:28:00","25","19","","0","0","","1"
"325","05:29:00","05:29:00","42","20","","0","0","","1"
"325","05:31:00","05:31:00","10","21","","0","0","","1"
"325","05:32:00","05:32:00","38","22","","0","0","","1"
"325","05:33:00","05:33:00","12","23","","0","0","","1"
"325","05:34:00","05:34:00","15","24","","0","0","","1"
"325","05:35:00","05:35:00","17","25","","0","0","","1"
"234","17:20:00","17:20:00","64","1","","0","0","","1"
"234","17:21:00","17:21:00","26","2","","0","0","","1"
"234","17:22:00","17:22:00","53","3","","0","0","","1"
"234","17:23:00","17:23:00","27","4","","0","0","","1"
"234","17:24:00","17:24:00","65","5","","0","0","","1"
"234","17:25:00","17:25:00","33","6","","0","0","","1"
"234","17:26:00","17:26:00","7","7","","0","0","","1"
"234","17:27:00","17:27:00","71","8","","0","0","","1"
"234","17:29:00","17:29:00","43","9","","0","0","","1"
"234","17:30:00","17:30:00","9","10","","0","0","","1"
"234","17:31:00","17:31:00","28","11","","0","0","","1"
"234","17:32:00","17:32:00","16","12","","0","0","","1"
"234","17:32:00","17:32:00","66","13","","0","0","","1"
"234","17:33:00","17:33:00","45","14","","0","0","","1"
"234","17:34:00","17:34:00","5","15","","0","0","","1"
"234","17:35:00","17:35:00","48","16","","0","0","","1"
"234","17:36:00","17:36:00","56","17","","0","0","","1"
"234","17:37:00","17:37:00","37","18","","0","0","","1"
"234","17:38:00","17:38:00","25","19","","0","0","","1"
"234","17:39:00","17:39:00","42","20","","0","0","","1"
"234","17:41:00","17:41:00","10","21","","0","0","","1"
"234","17:42:00","17:42:00","38","22","","0","0","","1"
"234","17:43:00","17:43:00","12","23","","0","0","","1"
"234","17:44:00","17:44:00","15","24","","0","0","","1"
"234","17:50:00","17:50:00","17","25","","0","0","","1"
"137","21:10:00","21:10:00","64","1","","0","0","","1"
"137","21:11:00","21:11:00","26","2","","0","0","","1"
"137","21:12:00","21:12:00","53","3","","0","0","","1"
"137","21:13:00","21:13:00","27","4","","0","0","","1"
"137","21:14:00","21:14:00","65","5","","0","0","","1"
"137","21:15:00","21:15:00","33","6","","0","0","","1"
"137","21:16:00","21:16:00","7","7","","0","0","","1"
"137","21:17:00","21:17:00","71","8","","0","0","","1"
"137","21:19:00","21:19:00","43","9","","0","0","","1"
"137","21:20:00","21:20:00","9","10","","0","0","","1"
"137","21:21:00","21:21:00","28","11","","0","0","","1"
"137","21:22:00","21:22:00","16","12","","0","0","","1"
"137","21:23:00","21:23:00","66","13","","0","0","","1"
"137","21:24:00","21:24:00","45","14","","0","0","","1"
"137","21:25:00","21:25:00","5","15","","0","0","","1"
"137","21:26:00","21:26:00","48","16","","0","0","","1"
"137","21:27:00","21:27:00","56","17","","0","0","","1"
"137","21:28:00","21:28:00","37","18","","0","0","","1"
"137","21:29:00","21:29:00","25","19","","0","0","","1"
"137","21:30:00","21:30:00","42","20","","0","0","","1"
"137","21:31:00","21:31:00","10","21","","0","0","","1"
"137","21:32:00","21:32:00","38","22","","0","0","","1"
"137","21:33:00","21:33:00","12","23","","0","0","","1"
"137","21:34:00","21:34:00","15","24","","0","0","","1"
"137","21:35:00","21:35:00","17","25","","0","0","","1"
"242","09:05:00","09:05:00","64","1","","0","0","","1"
"242","09:06:00","09:06:00","26","2","","0","0","","1"
"242","09:07:00","09:07:00","53","3","","0","0","","1"
"242","09:08:00","09:08:00","27","4","","0","0","","1"
"242","09:09:00","09:09:00","65","5","","0","0","","1"
"242","09:11:00","09:11:00","33","6","","0","0","","1"
"242","09:12:00","09:12:00","7","7","","0","0","","1"
"242","09:13:00","09:13:00","71","8","","0","0","","1"
"242","09:15:00","09:15:00","43","9","","0","0","","1"
"242","09:16:00","09:16:00","9","10","","0","0","","1"
"242","09:17:00","09:17:00","28","11","","0","0","","1"
"242","09:18:00","09:18:00","16","12","","0","0","","1"
"242","09:18:00","09:18:00","66","13","","0","0","","1"
"242","09:19:00","09:19:00","45","14","","0","0","","1"
"242","09:20:00","09:20:00","5","15","","0","0","","1"
"242","09:21:00","09:21:00","48","16","","0","0","","1"
"242","09:22:00","09:22:00","56","17","","0","0","","1"
"242","09:23:00","09:23:00","37","18","","0","0","","1"
"242","09:25:00","09:25:00","25","19","","0","0","","1"
"242","09:26:00","09:26:00","42","20","","0","0","","1"
"242","09:28:00","09:28:00","58","21","","0","0","","1"
"242","09:30:00","09:30:00","10","22","","0","0","","1"
"242","09:31:00","09:31:00","38","23","","0","0","","1"
"242","09:32:00","09:32:00","12","24","","0","0","","1"
"242","09:33:00","09:33:00","15","25","","0","0","","1"
"242","09:35:00","09:35:00","17","26","","0","0","","1"
"242","09:36:00","09:36:00","68","27","","0","0","","1"
"242","09:40:00","09:40:00","39","28","","0","0","","1"
"242","09:41:00","09:41:00","18","29","","0","0","","1"
"242","09:45:00","09:45:00","62","30","","0","0","","1"
"116","19:05:00","19:05:00","64","1","","0","0","","1"
"116","19:06:00","19:06:00","26","2","","0","0","","1"
"116","19:07:00","19:07:00","53","3","","0","0","","1"
"116","19:08:00","19:08:00","27","4","","0","0","","1"
"116","19:09:00","19:09:00","65","5","","0","0","","1"
"116","19:10:00","19:10:00","33","6","","0","0","","1"
"116","19:11:00","19:11:00","7","7","","0","0","","1"
"116","19:12:00","19:12:00","71","8","","0","0","","1"
"116","19:14:00","19:14:00","43","9","","0","0","","1"
"116","19:15:00","19:15:00","9","10","","0","0","","1"
"116","19:16:00","19:16:00","28","11","","0","0","","1"
"116","19:17:00","19:17:00","16","12","","0","0","","1"
"116","19:19:00","19:19:00","20","13","","0","0","","1"
"116","19:20:00","19:20:00","13","14","","0","0","","1"
"116","19:20:00","19:20:00","35","15","","0","0","","1"
"116","19:25:00","19:25:00","8","16","","0","0","","1"
"116","19:26:00","19:26:00","2","17","","0","0","","1"
"116","19:26:00","19:26:00","40","18","","0","0","","1"
"116","19:27:00","19:27:00","4","19","","0","0","","1"
"116","19:28:00","19:28:00","66","20","","0","0","","1"
"116","19:29:00","19:29:00","45","21","","0","0","","1"
"116","19:30:00","19:30:00","5","22","","0","0","","1"
"116","19:31:00","19:31:00","48","23","","0","0","","1"
"116","19:32:00","19:32:00","56","24","","0","0","","1"
"116","19:33:00","19:33:00","37","25","","0","0","","1"
"116","19:34:00","19:34:00","25","26","","0","0","","1"
"116","19:37:00","19:37:00","42","27","","0","0","","1"
"116","19:39:00","19:39:00","10","28","","0","0","","1"
"116","19:40:00","19:40:00","38","29","","0","0","","1"
"116","19:41:00","19:41:00","12","30","","0","0","","1"
"116","19:42:00","19:42:00","15","31","","0","0","","1"
"116","19:45:00","19:45:00","17","32","","0","0","","1"
"206","07:30:00","07:30:00","64","1","","0","0","","1"
"206","07:31:00","07:31:00","26","2","","0","0","","1"
"206","07:32:00","07:32:00","53","3","","0","0","","1"
"206","07:33:00","07:33:00","27","4","","0","0","","1"
"206","07:34:00","07:34:00","65","5","","0","0","","1"
"206","07:36:00","07:36:00","33","6","","0","0","","1"
"206","07:37:00","07:37:00","7","7","","0","0","","1"
"206","07:38:00","07:38:00","71","8","","0","0","","1"
"206","07:40:00","07:40:00","43","9","","0","0","","1"
"206","07:41:00","07:41:00","9","10","","0","0","","1"
"206","07:42:00","07:42:00","28","11","","0","0","","1"
"206","07:43:00","07:43:00","16","12","","0","0","","1"
"206","07:44:00","07:44:00","66","13","","0","0","","1"
"206","07:45:00","07:45:00","45","14","","0","0","","1"
"206","07:46:00","07:46:00","5","15","","0","0","","1"
"206","07:47:00","07:47:00","48","16","","0","0","","1"
"206","07:48:00","07:48:00","56","17","","0","0","","1"
"206","07:49:00","07:49:00","37","18","","0","0","","1"
"206","07:50:00","07:50:00","25","19","","0","0","","1"
"206","07:52:00","07:52:00","42","20","","0","0","","1"
"206","07:54:00","07:54:00","58","21","","0","0","","1"
"206","07:56:00","07:56:00","10","22","","0","0","","1"
"206","07:57:00","07:57:00","38","23","","0","0","","1"
"206","07:58:00","07:58:00","12","24","","0","0","","1"
"206","07:59:00","07:59:00","15","25","","0","0","","1"
"206","08:03:00","08:03:00","17","26","","0","0","","1"
"206","08:04:00","08:04:00","68","27","","0","0","","1"
"206","08:08:00","08:08:00","39","28","","0","0","","1"
"206","08:09:00","08:09:00","18","29","","0","0","","1"
"206","08:10:00","08:10:00","62","30","","0","0","","1"
"232","05:45:00","05:45:00","64","1","","0","0","","1"
"232","05:46:00","05:46:00","26","2","","0","0","","1"
"232","05:47:00","05:47:00","53","3","","0","0","","1"
"232","05:48:00","05:48:00","27","4","","0","0","","1"
"232","05:49:00","05:49:00","65","5","","0","0","","1"
"232","05:50:00","05:50:00","33","6","","0","0","","1"
"232","05:51:00","05:51:00","7","7","","0","0","","1"
"232","05:52:00","05:52:00","71","8","","0","0","","1"
"232","05:54:00","05:54:00","43","9","","0","0","","1"
"232","05:55:00","05:55:00","9","10","","0","0","","1"
"232","05:56:00","05:56:00","28","11","","0","0","","1"
"232","05:57:00","05:57:00","16","12","","0","0","","1"
"232","05:57:00","05:57:00","66","13","","0","0","","1"
"232","05:58:00","05:58:00","45","14","","0","0","","1"
"232","05:59:00","05:59:00","5","15","","0","0","","1"
"232","06:00:00","06:00:00","48","16","","0","0","","1"
"232","06:01:00","06:01:00","56","17","","0","0","","1"
"232","06:02:00","06:02:00","37","18","","0","0","","1"
"232","06:03:00","06:03:00","25","19","","0","0","","1"
"232","06:04:00","06:04:00","42","20","","0","0","","1"
"232","06:06:00","06:06:00","10","21","","0","0","","1"
"232","06:07:00","06:07:00","38","22","","0","0","","1"
"232","06:08:00","06:08:00","12","23","","0","0","","1"
"232","06:09:00","06:09:00","15","24","","0","0","","1"
"232","06:10:00","06:10:00","17","25","","0","0","","1"
"172","15:05:00","15:05:00","64","1","","0","0","","1"
"172","15:06:00","15:06:00","26","2","","0","0","","1"
"172","15:07:00","15:07:00","53","3","","0","0","","1"
"172","15:08:00","15:08:00","27","4","","0","0","","1"
"172","15:09:00","15:09:00","65","5","","0","0","","1"
"172","15:10:00","15:10:00","33","6","","0","0","","1"
"172","15:11:00","15:11:00","7","7","","0","0","","1"
"172","15:12:00","15:12:00","71","8","","0","0","","1"
"172","15:14:00","15:14:00","43","9","","0","0","","1"
"172","15:15:00","15:15:00","9","10","","0","0","","1"
"172","15:16:00","15:16:00","28","11","","0","0","","1"
"172","15:17:00","15:17:00","16","12","","0","0","","1"
"172","15:17:00","15:17:00","66","13","","0","0","","1"
"172","15:18:00","15:18:00","45","14","","0","0","","1"
"172","15:19:00","15:19:00","5","15","","0","0","","1"
"172","15:20:00","15:20:00","48","16","","0","0","","1"
"172","15:21:00","15:21:00","56","17","","0","0","","1"
"172","15:22:00","15:22:00","37","18","","0","0","","1"
"172","15:23:00","15:23:00","25","19","","0","0","","1"
"172","15:24:00","15:24:00","42","20","","0","0","","1"
"172","15:26:00","15:26:00","58","21","","0","0","","1"
"172","15:28:00","15:28:00","10","22","","0","0","","1"
"172","15:29:00","15:29:00","38","23","","0","0","","1"
"172","15:30:00","15:30:00","12","24","","0","0","","1"
"172","15:31:00","15:31:00","15","25","","0","0","","1"
"172","15:35:00","15:35:00","17","26","","0","0","","1"
"177","15:05:00","15:05:00","17","1","","0","0","","1"
"177","15:06:00","15:06:00","68","2","","0","0","","1"
"177","15:07:00","15:07:00","44","3","","0","0","","1"
"177","15:08:00","15:08:00","47","4","","0","0","","1"
"177","15:09:00","15:09:00","57","5","","0","0","","1"
"177","15:11:00","15:11:00","24","6","","0","0","","1"
"177","15:13:00","15:13:00","3","7","","0","0","","1"
"177","15:15:00","15:15:00","37","8","","0","0","","1"
"177","15:16:00","15:16:00","61","9","","0","0","","1"
"177","15:16:00","15:16:00","19","10","","0","0","","1"
"177","15:17:00","15:17:00","45","11","","0","0","","1"
"177","15:18:00","15:18:00","66","12","","0","0","","1"
"177","15:19:00","15:19:00","51","13","","0","0","","1"
"177","15:21:00","15:21:00","11","14","","0","0","","1"
"177","15:24:00","15:24:00","52","15","","0","0","","1"
"177","15:24:00","15:24:00","43","16","","0","0","","1"
"177","15:26:00","15:26:00","1","17","","0","0","","1"
"177","15:26:00","15:26:00","50","18","","0","0","","1"
"177","15:27:00","15:27:00","70","19","","0","0","","1"
"177","15:28:00","15:28:00","54","20","","0","0","","1"
"177","15:29:00","15:29:00","32","21","","0","0","","1"
"177","15:30:00","15:30:00","49","22","","0","0","","1"
"177","15:30:00","15:30:00","64","23","","0","0","","1"
"207","24:10:00","24:10:00","17","1","","0","0","","1"
"207","24:11:00","24:11:00","68","2","","0","0","","1"
"207","24:12:00","24:12:00","44","3","","0","0","","1"
"207","24:13:00","24:13:00","47","4","","0","0","","1"
"207","24:14:00","24:14:00","57","5","","0","0","","1"
"207","24:16:00","24:16:00","24","6","","0","0","","1"
"207","24:18:00","24:18:00","3","7","","0","0","","1"
"207","24:22:00","24:22:00","37","8","","0","0","","1"
"207","24:23:00","24:23:00","61","9","","0","0","","1"
"207","24:23:00","24:23:00","19","10","","0","0","","1"
"207","24:24:00","24:24:00","45","11","","0","0","","1"
"207","24:25:00","24:25:00","66","12","","0","0","","1"
"207","24:26:00","24:26:00","51","13","","0","0","","1"
"207","24:28:00","24:28:00","11","14","","0","0","","1"
"207","24:31:00","24:31:00","52","15","","0","0","","1"
"207","24:33:00","24:33:00","43","16","","0","0","","1"
"207","24:35:00","24:35:00","1","17","","0","0","","1"
"207","24:37:00","24:37:00","50","18","","0","0","","1"
"207","24:38:00","24:38:00","70","19","","0","0","","1"
"207","24:39:00","24:39:00","54","20","","0","0","","1"
"207","24:40:00","24:40:00","32","21","","0","0","","1"
"207","24:41:00","24:41:00","49","22","","0","0","","1"
"207","24:45:00","24:45:00","64","23","","0","0","","1"
"322","20:40:00","20:40:00","17","1","","0","0","","1"
"322","20:41:00","20:41:00","68","2","","0","0","","1"
"322","20:42:00","20:42:00","44","3","","0","0","","1"
"322","20:43:00","20:43:00","47","4","","0","0","","1"
"322","20:44:00","20:44:00","57","5","","0","0","","1"
"322","20:46:00","20:46:00","24","6","","0","0","","1"
"322","20:47:00","20:47:00","3","7","","0","0","","1"
"322","20:49:00","20:49:00","37","8","","0","0","","1"
"322","20:50:00","20:50:00","61","9","","0","0","","1"
"322","20:52:00","20:52:00","19","10","","0","0","","1"
"322","20:53:00","20:53:00","45","11","","0","0","","1"
"322","20:54:00","20:54:00","66","12","","0","0","","1"
"322","20:55:00","20:55:00","51","13","","0","0","","1"
"322","20:57:00","20:57:00","11","14","","0","0","","1"
"322","20:59:00","20:59:00","52","15","","0","0","","1"
"322","21:01:00","21:01:00","43","16","","0","0","","1"
"322","21:03:00","21:03:00","1","17","","0","0","","1"
"322","21:04:00","21:04:00","50","18","","0","0","","1"
"322","21:05:00","21:05:00","70","19","","0","0","","1"
"322","21:07:00","21:07:00","54","20","","0","0","","1"
"322","21:08:00","21:08:00","32","21","","0","0","","1"
"322","21:08:00","21:08:00","49","22","","0","0","","1"
"322","21:10:00","21:10:00","64","23","","0","0","","1"
"340","07:05:00","07:05:00","17","1","","0","0","","1"
"340","07:06:00","07:06:00","68","2","","0","0","","1"
"340","07:07:00","07:07:00","44","3","","0","0","","1"
"340","07:08:00","07:08:00","47","4","","0","0","","1"
"340","07:09:00","07:09:00","57","5","","0","0","","1"
"340","07:11:00","07:11:00","24","6","","0","0","","1"
"340","07:13:00","07:13:00","3","7","","0","0","","1"
"340","07:15:00","07:15:00","67","8","","0","0","","1"
"340","07:16:00","07:16:00","28","9","","0","0","","1"
"340","07:17:00","07:17:00","16","10","","0","0","","1"
"340","07:19:00","07:19:00","27","11","","0","0","","1"
"340","07:20:00","07:20:00","65","12","","0","0","","1"
"340","07:21:00","07:21:00","33","13","","0","0","","1"
"340","07:22:00","07:22:00","7","14","","0","0","","1"
"340","07:23:00","07:23:00","71","15","","0","0","","1"
"340","07:24:00","07:24:00","72","16","","0","0","","1"
"340","07:30:00","07:30:00","64","17","","0","0","","1"
"222","22:10:00","22:10:00","17","1","","0","0","","1"
"222","22:11:00","22:11:00","68","2","","0","0","","1"
"222","22:12:00","22:12:00","44","3","","0","0","","1"
"222","22:13:00","22:13:00","47","4","","0","0","","1"
"222","22:14:00","22:14:00","57","5","","0","0","","1"
"222","22:16:00","22:16:00","24","6","","0","0","","1"
"222","22:18:00","22:18:00","3","7","","0","0","","1"
"222","22:18:00","22:18:00","37","8","","0","0","","1"
"222","22:19:00","22:19:00","61","9","","0","0","","1"
"222","22:19:00","22:19:00","19","10","","0","0","","1"
"222","22:20:00","22:20:00","45","11","","0","0","","1"
"222","22:21:00","22:21:00","66","12","","0","0","","1"
"222","22:22:00","22:22:00","51","13","","0","0","","1"
"222","22:24:00","22:24:00","11","14","","0","0","","1"
"222","22:27:00","22:27:00","52","15","","0","0","","1"
"222","22:29:00","22:29:00","43","16","","0","0","","1"
"222","22:31:00","22:31:00","1","17","","0","0","","1"
"222","22:31:00","22:31:00","50","18","","0","0","","1"
"222","22:32:00","22:32:00","70","19","","0","0","","1"
"222","22:33:00","22:33:00","54","20","","0","0","","1"
"222","22:34:00","22:34:00","32","21","","0","0","","1"
"222","22:35:00","22:35:00","49","22","","0","0","","1"
"222","22:35:00","22:35:00","64","23","","0","0","","1"
"111","12:10:00","12:10:00","64","1","","0","0","","1"
"111","12:11:00","12:11:00","26","2","","0","0","","1"
"111","12:12:00","12:12:00","53","3","","0","0","","1"
"111","12:13:00","12:13:00","27","4","","0","0","","1"
"111","12:14:00","12:14:00","65","5","","0","0","","1"
"111","12:15:00","12:15:00","33","6","","0","0","","1"
"111","12:16:00","12:16:00","7","7","","0","0","","1"
"111","12:17:00","12:17:00","71","8","","0","0","","1"
"111","12:19:00","12:19:00","43","9","","0","0","","1"
"111","12:20:00","12:20:00","9","10","","0","0","","1"
"111","12:21:00","12:21:00","28","11","","0","0","","1"
"111","12:22:00","12:22:00","16","12","","0","0","","1"
"111","12:24:00","12:24:00","20","13","","0","0","","1"
"111","12:25:00","12:25:00","13","14","","0","0","","1"
"111","12:25:00","12:25:00","35","15","","0","0","","1"
"111","12:26:00","12:26:00","8","16","","0","0","","1"
"111","12:27:00","12:27:00","2","17","","0","0","","1"
"111","12:27:00","12:27:00","40","18","","0","0","","1"
"111","12:28:00","12:28:00","4","19","","0","0","","1"
"111","12:29:00","12:29:00","66","20","","0","0","","1"
"111","12:30:00","12:30:00","45","21","","0","0","","1"
"111","12:31:00","12:31:00","5","22","","0","0","","1"
"111","12:32:00","12:32:00","48","23","","0","0","","1"
"111","12:33:00","12:33:00","56","24","","0","0","","1"
"111","12:34:00","12:34:00","37","25","","0","0","","1"
"111","12:35:00","12:35:00","25","26","","0","0","","1"
"111","12:36:00","12:36:00","42","27","","0","0","","1"
"111","12:38:00","12:38:00","10","28","","0","0","","1"
"111","12:39:00","12:39:00","38","29","","0","0","","1"
"111","12:40:00","12:40:00","12","30","","0","0","","1"
"111","12:41:00","12:41:00","15","31","","0","0","","1"
"111","12:50:00","12:50:00","17","32","","0","0","","1"
"217","11:00:00","11:00:00","62","1","","0","0","","1"
"217","11:01:00","11:01:00","69","2","","0","0","","1"
"217","11:02:00","11:02:00","30","3","","0","0","","1"
"217","11:03:00","11:03:00","31","4","","0","0","","1"
"217","11:05:00","11:05:00","21","5","","0","0","","1"
"217","11:08:00","11:08:00","46","6","","0","0","","1"
"217","11:09:00","11:09:00","15","7","","0","0","","1"
"217","11:10:00","11:10:00","17","8","","0","0","","1"
"217","11:11:00","11:11:00","68","9","","0","0","","1"
"217","11:12:00","11:12:00","44","10","","0","0","","1"
"217","11:13:00","11:13:00","47","11","","0","0","","1"
"217","11:14:00","11:14:00","57","12","","0","0","","1"
"217","11:17:00","11:17:00","58","13","","0","0","","1"
"217","11:18:00","11:18:00","24","14","","0","0","","1"
"217","11:20:00","11:20:00","3","15","","0","0","","1"
"217","11:22:00","11:22:00","37","16","","0","0","","1"
"217","11:23:00","11:23:00","61","17","","0","0","","1"
"217","11:23:00","11:23:00","19","18","","0","0","","1"
"217","11:24:00","11:24:00","45","19","","0","0","","1"
"217","11:25:00","11:25:00","66","20","","0","0","","1"
"217","11:26:00","11:26:00","51","21","","0","0","","1"
"217","11:28:00","11:28:00","11","22","","0","0","","1"
"217","11:31:00","11:31:00","52","23","","0","0","","1"
"217","11:33:00","11:33:00","43","24","","0","0","","1"
"217","11:35:00","11:35:00","1","25","","0","0","","1"
"217","11:35:00","11:35:00","50","26","","0","0","","1"
"217","11:36:00","11:36:00","70","27","","0","0","","1"
"217","11:37:00","11:37:00","54","28","","0","0","","1"
"217","11:38:00","11:38:00","32","29","","0","0","","1"
"217","11:39:00","11:39:00","49","30","","0","0","","1"
"217","11:40:00","11:40:00","64","31","","0","0","","1"
"342","07:55:00","07:55:00","62","1","","0","0","","1"
"342","07:56:00","07:56:00","69","2","","0","0","","1"
"342","07:57:00","07:57:00","30","3","","0","0","","1"
"342","07:58:00","07:58:00","31","4","","0","0","","1"
"342","08:00:00","08:00:00","21","5","","0","0","","1"
"342","08:00:00","08:00:00","46","6","","0","0","","1"
"342","08:01:00","08:01:00","15","7","","0","0","","1"
"342","08:02:00","08:02:00","17","8","","0","0","","1"
"342","08:03:00","08:03:00","68","9","","0","0","","1"
"342","08:04:00","08:04:00","44","10","","0","0","","1"
"342","08:05:00","08:05:00","47","11","","0","0","","1"
"342","08:06:00","08:06:00","57","12","","0","0","","1"
"342","08:08:00","08:08:00","24","13","","0","0","","1"
"342","08:08:00","08:08:00","3","14","","0","0","","1"
"342","08:10:00","08:10:00","37","15","","0","0","","1"
"342","08:11:00","08:11:00","61","16","","0","0","","1"
"342","08:11:00","08:11:00","19","17","","0","0","","1"
"342","08:12:00","08:12:00","45","18","","0","0","","1"
"342","08:13:00","08:13:00","66","19","","0","0","","1"
"342","08:14:00","08:14:00","51","20","","0","0","","1"
"342","08:16:00","08:16:00","11","21","","0","0","","1"
"342","08:19:00","08:19:00","52","22","","0","0","","1"
"342","08:21:00","08:21:00","43","23","","0","0","","1"
"342","08:23:00","08:23:00","1","24","","0","0","","1"
"342","08:23:00","08:23:00","50","25","","0","0","","1"
"342","08:24:00","08:24:00","70","26","","0","0","","1"
"342","08:25:00","08:25:00","54","27","","0","0","","1"
"342","08:25:00","08:25:00","32","28","","0","0","","1"
"342","08:25:00","08:25:00","49","29","","0","0","","1"
"342","08:25:00","08:25:00","64","30","","0","0","","1"
"81","12:10:00","12:10:00","17","1","","0","0","","1"
"81","12:11:00","12:11:00","68","2","","0","0","","1"
"81","12:12:00","12:12:00","44","3","","0","0","","1"
"81","12:13:00","12:13:00","47","4","","0","0","","1"
"81","12:14:00","12:14:00","57","5","","0","0","","1"
"81","12:17:00","12:17:00","58","6","","0","0","","1"
"81","12:18:00","12:18:00","24","7","","0","0","","1"
"81","12:20:00","12:20:00","3","8","","0","0","","1"
"81","12:22:00","12:22:00","37","9","","0","0","","1"
"81","12:23:00","12:23:00","61","10","","0","0","","1"
"81","12:23:00","12:23:00","19","11","","0","0","","1"
"81","12:24:00","12:24:00","45","12","","0","0","","1"
"81","12:25:00","12:25:00","66","13","","0","0","","1"
"81","12:26:00","12:26:00","51","14","","0","0","","1"
"81","12:28:00","12:28:00","11","15","","0","0","","1"
"81","12:31:00","12:31:00","52","16","","0","0","","1"
"81","12:33:00","12:33:00","43","17","","0","0","","1"
"81","12:35:00","12:35:00","1","18","","0","0","","1"
"81","12:35:00","12:35:00","50","19","","0","0","","1"
"81","12:36:00","12:36:00","70","20","","0","0","","1"
"81","12:37:00","12:37:00","54","21","","0","0","","1"
"81","12:38:00","12:38:00","32","22","","0","0","","1"
"81","12:39:00","12:39:00","49","23","","0","0","","1"
"81","12:40:00","12:40:00","64","24","","0","0","","1"
"65","11:00:00","11:00:00","62","1","","0","0","","1"
"65","11:01:00","11:01:00","69","2","","0","0","","1"
